customer_id,age,age_youngest_child,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,Mortgage,Pension,Savings
23010,15,0,15,1,0,0,0,57,38157.0,4,-2,0,1,2,0,0,11,30,0.0,1,1,1
23021,37,10,37,1,0,0,0,58,38248.0,5,35,36,2,0,0,0,5,36,0.0,1,1,1
23025,65,38,65,0,0,1,0,76,38250.0,1,40,48,0,0,3,2,7,15,8.867,0,0,0
23029,51,23,51,1,0,1,0,50,38167.0,6,36,48,3,1,4,1,15,33,13.149,0,0,0
23031,24,0,24,1,0,0,0,50,38167.0,7,7,12,3,0,0,0,15,33,0.0,1,1,1
23037,55,28,55,1,0,1,0,62,38183.0,6,38,48,1,0,2,1,13,24,7.942,0,0,0
23042,42,15,42,1,0,0,0,69,38217.0,5,30,36,0,2,5,2,8,22,10.455,0,0,0
23048,48,17,48,0,0,1,0,51,38245.0,3,40,48,3,1,4,2,7,41,10.007,0,0,0
23063,46,16,46,0,0,0,0,66,38187.0,2,8,12,0,0,2,1,6,26,11.646,0,0,0
23072,42,9,42,1,0,0,0,62,38188.0,3,-2,0,1,4,2,0,14,23,0.0,1,1,1
23073,63,32,63,0,0,0,0,62,38188.0,2,29,36,1,0,0,0,14,23,0.0,1,1,1
23076,30,0,30,0,0,0,0,68,38225.0,2,32,36,0,1,4,2,9,22,9.464,0,0,0
23086,27,0,27,0,0,0,0,34,38203.0,5,-4,0,6,0,0,0,15,49,0.0,1,1,1
23088,59,31,59,1,0,0,0,47,38192.0,6,-5,0,4,0,0,0,14,37,0.0,1,1,1
23089,48,16,48,1,0,0,0,67,38237.0,5,27,36,0,1,0,0,7,24,0.0,1,1,1
23103,55,24,55,1,0,0,0,50,38164.0,4,33,36,3,1,0,0,12,36,0.0,1,1,1
23112,45,19,45,1,0,0,0,69,38216.0,5,-3,0,0,1,0,0,12,17,0.0,1,1,1
23117,48,19,48,1,0,0,0,65,38226.0,6,-4,0,0,2,0,0,14,19,0.0,1,1,1
23122,29,0,29,0,0,0,0,55,38231.0,7,22,24,2,0,1,1,14,30,7.549,0,0,0
23125,40,10,40,1,0,0,0,53,38205.0,4,17,24,2,1,0,0,11,34,0.0,1,1,1
23125,40,10,40,1,0,0,0,53,38205.0,4,17,24,2,1,0,0,11,34,0.0,1,1,1
23129,32,4,32,1,0,0,0,56,38230.0,5,6,12,2,0,3,1,8,34,7.657,0,0,0
23134,30,0,30,1,0,0,0,49,38239.0,5,16,24,3,0,6,17,8,42,24.613000000000003,0,0,0
23142,53,25,53,0,0,0,0,61,38250.0,3,0,12,1,4,1,0,8,30,0.0,1,1,1
23142,53,25,53,0,0,0,0,61,38250.0,3,0,12,1,4,1,0,8,30,0.0,1,1,1
23145,37,7,37,1,0,0,0,45,38218.0,6,19,24,4,1,4,28,17,37,34.876999999999995,0,0,0
23155,25,0,25,0,0,0,0,56,38236.0,5,14,24,2,0,0,0,12,30,0.0,1,1,1
23170,33,7,33,1,0,0,0,57,38158.0,3,14,24,2,0,1,8,9,32,14.663,0,0,0
23174,48,15,48,0,0,0,0,52,38212.0,6,32,36,3,2,1,1,6,40,11.893,0,0,0
23177,34,3,34,0,0,0,0,58,38230.0,7,35,48,1,1,0,0,10,30,0.0,1,1,1
23185,18,0,18,1,0,0,0,31,38186.0,2,25,36,6,0,1,1,18,50,11.309,0,0,0
23186,29,0,29,0,0,0,0,31,38186.0,2,-5,0,6,0,0,0,18,50,0.0,1,1,1
23204,36,6,36,0,0,0,0,51,38168.0,3,-4,0,3,0,0,0,11,37,0.0,1,1,1
23218,38,7,38,0,0,0,0,52,38170.0,2,6,12,3,0,2,9,11,36,15.783,0,0,0
23219,40,10,40,0,0,0,0,52,38170.0,2,12,24,3,0,0,0,11,36,0.0,1,1,1
23223,33,1,33,1,0,0,0,64,38180.0,4,41,48,0,3,1,1,5,30,7.686,0,0,0
23226,32,1,32,0,0,0,0,60,38196.0,3,19,24,1,0,2,1,12,27,12.279000000000002,0,0,0
23228,69,41,69,0,0,0,0,60,38196.0,2,28,36,1,1,0,0,12,27,0.0,1,1,1
23235,41,15,41,1,0,0,0,62,38342.0,6,5,12,1,0,4,3,10,26,12.882,0,0,0
23238,43,10,43,0,0,0,0,53,38309.0,5,40,48,3,2,4,1,7,39,11.726,0,0,0
23252,16,0,16,0,0,0,0,63,38447.0,6,20,24,1,0,0,0,6,30,0.0,1,1,1
23258,52,20,52,1,0,0,0,49,38400.0,6,22,24,3,0,2,1,10,40,9.137,0,0,0
23272,53,26,53,1,0,0,0,55,38391.0,2,38,48,2,0,4,3,10,34,11.774,0,0,0
23275,29,3,29,1,0,0,0,47,38436.0,4,41,48,3,0,2,15,13,38,21.487,0,0,0
23275,29,3,29,1,0,0,0,47,38436.0,4,41,48,3,0,2,15,13,38,21.487,0,0,0
23277,25,2,25,0,0,0,0,47,38427.0,2,12,24,3,2,3,3,9,42,10.464,0,0,0
23291,41,11,41,1,0,0,0,54,38392.0,3,22,24,2,0,3,1,14,30,12.525,0,0,0
23291,41,11,41,1,0,0,0,54,38392.0,3,22,24,2,0,3,1,14,30,12.525,0,0,0
23293,32,4,32,1,0,0,0,56,38381.0,7,29,36,2,0,2,1,11,32,11.161,0,0,0
23303,26,0,26,0,0,0,0,37,38355.0,3,29,36,5,5,2,1,19,43,11.799,0,0,0
23303,26,0,26,0,0,0,0,37,38355.0,3,29,36,5,5,2,1,19,43,11.799,0,0,0
23304,46,18,46,1,0,0,0,37,38355.0,3,18,24,5,0,0,0,19,43,0.0,1,1,1
23317,39,10,39,1,0,0,0,55,38449.0,5,8,12,2,4,0,0,10,33,0.0,1,1,1
23317,39,10,39,1,0,0,0,55,38449.0,5,8,12,2,4,0,0,10,33,0.0,1,1,1
23325,31,0,31,0,0,0,0,41,38361.0,7,25,36,4,1,0,0,9,49,0.0,1,1,1
23333,26,0,26,0,0,0,0,47,38351.0,4,39,48,3,3,0,0,8,43,0.0,1,1,1
23336,51,20,51,0,0,0,0,47,38366.0,1,-2,0,4,1,1,0,17,35,0.0,1,1,1
23365,18,0,18,0,0,0,0,53,38431.0,4,24,36,2,1,0,0,7,39,0.0,1,1,1
23366,42,9,42,0,0,0,0,54,38381.0,6,15,24,2,1,0,0,12,32,0.0,1,1,1
23374,49,17,49,1,0,0,0,66,38417.0,3,-5,0,0,1,1,0,2,31,0.0,1,1,1
23403,25,0,25,1,0,0,0,51,38352.0,6,41,48,3,0,4,1,17,31,11.352,0,0,0
23403,25,0,25,1,0,0,0,51,38352.0,6,41,48,3,0,4,1,17,31,11.352,0,0,0
23409,40,10,40,0,0,0,0,70,38543.0,7,27,36,0,1,4,3,13,16,10.581,0,0,0
23414,40,13,40,1,0,0,0,51,38533.0,4,21,24,3,1,0,0,12,36,0.0,1,1,1
23414,40,13,40,1,0,0,0,51,38533.0,4,21,24,3,1,0,0,12,36,0.0,1,1,1
23416,54,26,54,1,0,0,0,66,38475.0,2,13,24,1,1,0,0,5,27,0.0,1,1,1
23428,27,0,27,0,0,0,0,49,38516.0,7,10,12,3,2,0,0,11,38,0.0,1,1,1
23428,27,0,27,0,0,0,0,49,38516.0,7,10,12,3,2,0,0,11,38,0.0,1,1,1
23441,19,0,19,1,0,0,0,58,38504.0,2,41,48,2,4,1,16,8,32,22.972,0,0,0
23444,48,20,48,1,0,0,0,59,38503.0,2,-3,0,1,0,0,0,4,36,0.0,1,1,1
23447,24,0,24,1,0,0,0,46,38460.0,5,40,48,4,4,2,2,9,43,11.599,0,0,0
23447,24,0,24,1,0,0,0,46,38460.0,5,40,48,4,4,2,2,9,43,11.599,0,0,0
23450,11,0,11,0,0,0,0,75,38472.0,7,13,24,0,1,0,0,12,11,0.0,1,1,1
23452,34,9,34,1,0,0,0,50,38470.0,7,31,36,3,0,0,0,12,37,0.0,1,1,1
23459,43,12,43,0,0,0,0,56,38537.0,3,18,24,2,0,2,1,10,33,10.832,0,0,0
23464,48,20,48,0,0,0,0,53,38466.0,3,38,48,2,0,0,0,15,31,0.0,1,1,1
23465,32,3,32,0,0,0,0,63,38483.0,7,27,36,1,0,5,3,9,26,12.258,0,0,0
23469,46,17,46,1,0,0,0,67,38489.0,6,-1,0,0,0,0,0,7,24,0.0,1,1,1
23471,24,0,24,1,0,0,0,70,38467.0,4,23,24,0,3,6,3,16,13,11.196,0,0,0
23486,74,43,74,0,0,0,0,54,38523.0,4,18,24,2,1,0,0,11,33,0.0,1,1,1
23497,46,20,46,0,0,0,0,56,38493.0,1,18,24,2,2,6,3,15,27,10.535,0,0,0
23509,16,0,16,0,0,0,0,58,38549.0,3,-6,0,2,4,0,0,12,29,0.0,1,1,1
23509,16,0,16,0,0,0,0,58,38549.0,3,-6,0,2,4,0,0,12,29,0.0,1,1,1
23515,45,18,45,0,0,0,0,55,38542.0,4,22,24,2,2,0,0,8,35,0.0,1,1,1
23519,42,12,42,0,0,0,0,48,38476.0,6,36,48,3,0,0,0,5,45,0.0,1,1,1
23520,25,0,25,1,0,0,0,49,38527.0,6,11,24,3,4,4,1,7,42,8.229,0,0,0
23527,44,12,44,1,0,0,0,50,38488.0,5,31,36,3,3,4,3,12,36,12.704,0,0,0
23537,52,21,52,0,0,0,0,57,38527.0,5,21,24,2,1,4,2,8,34,9.412,0,0,0
23538,23,0,23,1,0,0,0,57,38535.0,7,23,24,2,0,4,1,11,31,7.769,0,0,0
23546,46,17,46,0,0,0,0,43,38498.0,3,-4,0,4,3,1,0,8,47,0.0,1,1,1
23546,46,17,46,0,0,0,0,43,38498.0,3,-4,0,4,3,1,0,8,47,0.0,1,1,1
23551,30,0,30,1,0,0,0,58,38461.0,5,30,36,1,1,2,1,9,31,7.726,0,0,0
23576,34,3,34,1,0,0,0,57,38543.0,3,40,48,2,3,1,1,7,35,9.882,0,0,0
23583,39,9,39,0,0,0,0,56,38492.0,5,36,48,2,2,0,0,8,35,0.0,1,1,1
23589,46,18,46,0,0,0,0,60,38546.0,5,16,24,1,0,4,2,12,27,8.333,0,0,0
23596,44,21,44,1,0,0,0,51,38482.0,1,41,48,3,1,2,1,10,38,12.116,0,0,0
23603,41,12,41,1,0,0,0,53,38543.0,6,15,24,2,0,0,0,11,35,0.0,1,1,1
23606,67,34,67,0,0,0,0,43,38505.0,3,31,36,4,3,0,0,11,44,0.0,1,1,1
23606,67,34,67,0,0,0,0,43,38505.0,3,31,36,4,3,0,0,11,44,0.0,1,1,1
23631,45,19,45,0,0,0,0,42,38525.0,4,25,36,4,0,2,4,17,39,11.183,0,0,0
23633,21,0,21,1,0,1,0,42,38525.0,5,-2,0,4,0,0,0,17,39,0.0,1,1,1
23640,21,0,21,1,0,0,0,71,38542.0,4,39,48,0,0,3,1,9,19,10.002,0,0,0
23642,48,19,48,1,0,0,0,71,38542.0,3,9,12,0,1,1,1,9,19,9.192,0,0,0
23644,38,9,38,0,0,0,0,51,38501.0,3,29,36,3,1,0,0,16,32,0.0,1,1,1
23653,44,19,44,1,0,0,0,49,38493.0,4,35,36,3,0,0,0,15,35,0.0,1,1,1
23654,45,21,45,0,0,0,0,34,38477.0,2,-2,0,6,3,0,0,16,49,0.0,1,1,1
23663,43,16,43,1,0,0,0,53,38476.0,6,40,48,2,2,4,4,8,37,12.484000000000002,0,0,0
23663,43,16,43,1,0,0,0,53,38476.0,6,40,48,2,2,4,4,8,37,12.484000000000002,0,0,0
23685,65,38,65,1,0,0,0,53,38455.0,4,32,36,3,4,4,22,14,31,29.222,0,0,0
23686,25,0,25,0,0,0,0,46,38496.0,7,40,48,3,0,2,1,12,40,7.783,0,0,0
23692,37,9,37,0,0,0,0,56,38497.0,4,12,24,2,1,5,2,5,37,9.565,0,0,0
23692,37,9,37,0,0,0,0,56,38497.0,4,12,24,2,1,5,2,5,37,9.565,0,0,0
23696,20,0,20,1,0,0,0,54,38544.0,6,27,36,2,2,0,0,7,37,0.0,1,1,1
23698,41,11,41,1,0,0,0,57,38507.0,2,23,24,2,6,3,1,8,34,8.799,0,0,0
23712,39,9,39,1,0,0,0,44,38480.0,5,40,48,4,0,2,2,15,40,8.632,0,0,0
23723,49,21,49,0,0,1,0,58,38464.0,5,-4,0,2,1,0,0,12,29,0.0,1,1,1
23744,39,9,39,1,0,0,0,65,38488.0,3,-6,0,0,4,0,0,8,25,0.0,1,1,1
23750,50,21,50,1,0,0,0,47,38461.0,3,9,12,3,0,4,1,10,41,8.792,0,0,0
23751,19,0,19,1,0,0,0,47,38461.0,4,40,48,3,1,1,1,10,41,9.662,0,0,0
23756,45,18,45,0,0,0,0,67,38531.0,7,17,24,0,0,5,2,14,18,9.011,0,0,0
23757,47,17,47,0,0,0,0,67,38531.0,7,7,12,0,0,0,0,14,18,0.0,1,1,1
23771,27,0,27,0,0,0,0,58,38466.0,2,20,24,2,3,0,0,8,33,0.0,1,1,1
23773,51,19,51,1,0,0,0,45,38521.0,3,-2,0,4,0,0,0,10,43,0.0,1,1,1
23775,30,1,30,0,0,0,0,51,38515.0,4,-1,0,3,0,1,0,10,37,0.0,1,1,1
23775,30,1,30,0,0,0,0,51,38515.0,4,-1,0,3,0,1,0,10,37,0.0,1,1,1
23776,46,19,46,1,0,0,0,51,38515.0,3,27,36,3,0,0,0,10,37,0.0,1,1,1
23778,33,2,33,1,0,0,0,43,38461.0,7,21,24,4,1,2,1,17,39,7.425,0,0,0
23783,28,0,28,1,0,1,0,44,38616.0,3,22,24,4,0,3,1,13,42,11.566,0,0,0
23801,30,2,30,0,0,0,0,69,38681.0,2,37,48,0,1,0,0,6,24,0.0,1,1,1
23817,36,4,36,1,0,0,0,57,38710.0,3,40,48,2,1,2,2,9,33,11.456,0,0,0
23824,35,2,35,0,0,0,0,27,38743.0,6,29,36,7,1,5,4,15,57,12.914,0,0,0
23824,35,2,35,0,0,0,0,27,38743.0,6,29,36,7,1,5,4,15,57,12.914,0,0,0
23825,43,14,43,0,0,0,0,56,38696.0,7,16,24,2,1,0,0,11,31,0.0,1,1,1
23837,47,19,47,0,0,0,0,60,38737.0,3,6,12,1,3,0,0,7,31,0.0,1,1,1
23844,56,27,56,1,0,1,0,50,38669.0,5,28,36,3,1,1,1,9,39,13.102,0,0,0
23852,65,36,65,0,0,0,0,49,38710.0,6,18,24,3,0,0,0,11,38,0.0,1,1,1
23856,53,24,53,0,0,0,0,45,38669.0,3,-2,0,4,0,1,0,13,40,0.0,1,1,1
23865,29,0,29,1,0,0,0,58,38725.0,3,0,12,2,0,0,0,9,32,0.0,1,1,1
23867,36,5,36,1,0,0,0,58,38675.0,6,25,36,1,2,4,2,14,27,11.278,0,0,0
23867,36,5,36,1,0,0,0,58,38675.0,6,25,36,1,2,4,2,14,27,11.278,0,0,0
23878,33,8,33,1,0,0,0,50,38671.0,2,-5,0,3,1,0,0,13,36,0.0,1,1,1
23880,32,0,32,0,0,0,0,54,38823.0,6,-3,0,2,0,0,0,19,25,0.0,1,1,1
23883,39,8,39,1,0,0,0,67,38759.0,6,17,24,0,0,6,3,13,18,10.934,0,0,0
23887,40,10,40,1,0,0,0,64,38763.0,6,14,24,1,1,2,1,12,23,11.412,0,0,0
23915,40,13,40,1,0,0,0,54,38753.0,4,32,36,2,4,1,1,12,33,9.322,0,0,0
23917,40,11,40,1,0,0,0,54,38846.0,7,10,12,2,0,0,0,15,30,0.0,1,1,1
23920,43,14,43,1,0,0,0,72,38783.0,5,40,48,0,0,2,1,2,25,7.412000000000001,0,0,0
23920,43,14,43,1,0,0,0,72,38783.0,5,40,48,0,0,2,1,2,25,7.412000000000001,0,0,0
23921,32,1,32,1,0,0,0,63,38822.0,5,28,36,1,0,2,1,6,29,9.499,0,0,0
23921,32,1,32,1,0,0,0,63,38822.0,5,28,36,1,0,2,1,6,29,9.499,0,0,0
23926,40,6,40,0,0,0,0,43,38751.0,7,24,36,4,3,5,2,10,45,8.767000000000001,0,0,0
23927,27,0,27,1,0,0,0,53,38814.0,6,-5,0,2,0,1,0,8,37,0.0,1,1,1
23928,56,26,56,1,0,0,0,55,38774.0,1,26,36,2,0,0,0,14,29,0.0,1,1,1
23931,32,1,32,1,0,1,0,57,38795.0,6,29,36,2,2,3,1,17,24,7.266,0,0,0
23936,32,1,32,0,0,0,0,64,38810.0,2,40,48,0,7,5,1,5,29,8.082,0,0,0
23942,22,0,22,1,0,0,0,63,38837.0,2,18,24,1,1,0,0,8,28,0.0,1,1,1
23943,24,0,24,0,0,0,0,57,38787.0,6,22,24,2,1,3,1,14,27,8.546,0,0,0
23946,24,0,24,0,0,0,0,78,38759.0,7,26,36,1,3,0,0,5,16,0.0,1,1,1
23947,36,11,36,1,0,0,0,52,38837.0,6,37,48,3,4,0,0,16,31,0.0,1,1,1
23963,41,11,41,0,0,0,0,62,38939.0,3,-4,0,1,0,0,0,4,33,0.0,1,1,1
23979,45,15,45,1,0,0,0,68,38864.0,4,14,24,0,0,0,0,8,23,0.0,1,1,1
23984,34,5,34,1,0,0,0,59,38894.0,6,22,24,1,0,4,2,4,36,8.507,0,0,0
23988,53,24,53,0,0,0,0,69,38911.0,5,-6,0,0,0,0,0,14,15,0.0,1,1,1
23988,53,24,53,0,0,0,0,69,38911.0,5,-6,0,0,0,0,0,14,15,0.0,1,1,1
23991,40,7,40,1,0,0,0,41,38938.0,6,29,36,4,4,4,3,10,48,12.511,0,0,0
23995,29,4,29,1,0,0,0,55,38925.0,5,-4,0,2,2,0,0,9,34,0.0,1,1,1
23996,35,6,35,1,0,0,0,26,38891.0,4,5,12,7,0,4,2,18,55,11.356,0,0,0
24004,59,31,59,1,0,0,0,48,38880.0,6,-1,0,3,1,0,0,9,42,0.0,1,1,1
24010,36,7,36,1,0,0,0,46,38868.0,3,-5,0,4,0,0,0,10,43,0.0,1,1,1
24012,40,9,40,0,0,0,0,46,38868.0,3,-5,0,4,4,0,0,10,43,0.0,1,1,1
24030,40,14,40,0,0,0,0,57,38924.0,3,25,36,2,1,3,2,11,31,10.324000000000002,0,0,0
24038,41,12,41,1,0,0,0,53,38884.0,4,12,24,3,0,2,1,5,40,9.832,0,0,0
24041,31,2,31,0,0,0,0,64,38865.0,4,8,12,1,1,1,1,15,19,9.499,0,0,0
24043,21,0,21,0,0,0,0,49,38890.0,7,32,36,3,2,0,0,6,44,0.0,1,1,1
24051,30,1,30,1,0,0,0,56,38862.0,3,17,24,2,1,0,0,16,27,0.0,1,1,1
24058,34,6,34,1,0,0,0,65,38919.0,7,-4,0,0,0,0,0,11,22,0.0,1,1,1
24068,35,3,35,0,0,0,0,58,38884.0,5,41,48,2,3,5,11,9,32,18.217,0,0,0
24079,26,0,26,1,0,0,0,34,38944.0,2,12,24,6,1,4,1,16,49,8.382,0,0,0
24086,27,0,27,0,0,0,0,58,38858.0,4,15,24,2,1,0,0,10,30,0.0,1,1,1
24092,45,16,45,1,0,0,0,45,38868.0,6,-3,0,4,4,0,0,9,44,0.0,1,1,1
24092,45,16,45,1,0,0,0,45,38868.0,6,-3,0,4,4,0,0,9,44,0.0,1,1,1
24103,48,24,48,1,0,0,0,52,38923.0,5,10,12,3,1,0,0,6,40,0.0,1,1,1
24104,37,11,37,1,0,1,0,52,38898.0,5,12,24,3,1,3,1,10,36,9.724,0,0,0
24108,36,7,36,0,0,0,0,56,38930.0,5,21,24,2,1,2,1,10,33,10.726,0,0,0
24116,41,11,41,1,0,0,0,74,38861.0,2,39,48,0,1,3,2,9,16,8.729,0,0,0
24116,41,11,41,1,0,0,0,74,38861.0,2,39,48,0,1,3,2,9,16,8.729,0,0,0
24123,40,13,40,0,0,0,0,54,38860.0,5,25,36,2,4,3,1,11,33,8.426,0,0,0
24136,20,0,20,0,0,0,0,46,38911.0,7,35,48,3,0,0,0,18,34,0.0,1,1,1
24144,51,20,51,1,0,0,0,59,38919.0,3,9,12,1,0,3,3,12,28,9.948,0,0,0
24152,33,2,33,0,0,0,0,72,38882.0,7,25,36,0,0,4,1,9,18,10.599,0,0,0
24159,31,1,31,1,0,0,0,65,38876.0,3,31,36,0,2,0,0,13,21,0.0,1,1,1
24162,48,20,48,0,0,0,0,62,38882.0,1,32,36,1,5,0,0,11,26,0.0,1,1,1
24165,33,1,33,1,0,1,0,67,38892.0,2,9,12,0,0,0,0,7,25,0.0,1,1,1
24170,32,2,32,0,0,0,0,54,38895.0,2,40,48,2,0,4,2,9,36,8.67,0,0,0
24208,47,20,47,0,0,0,0,48,38898.0,3,33,36,3,0,0,0,11,39,0.0,1,1,1
24223,38,8,38,0,0,0,0,70,38855.0,6,-6,0,0,0,0,0,12,16,0.0,1,1,1
24230,39,11,39,0,0,0,0,66,38893.0,5,29,36,0,1,1,2,7,25,8.576,0,0,0
24230,39,11,39,0,0,0,0,66,38893.0,5,29,36,0,1,1,2,7,25,8.576,0,0,0
24240,44,17,44,0,0,0,0,50,38855.0,7,15,24,3,3,0,0,17,31,0.0,1,1,1
24240,44,17,44,0,0,0,0,50,38855.0,7,15,24,3,3,0,0,17,31,0.0,1,1,1
24250,19,0,19,1,0,0,0,47,38867.0,4,33,36,3,0,0,0,13,39,0.0,1,1,1
24257,14,0,14,0,0,0,0,56,38923.0,2,-3,0,2,0,0,0,11,32,0.0,1,1,1
24257,14,0,14,0,0,0,0,56,38923.0,2,-3,0,2,0,0,0,11,32,0.0,1,1,1
24259,38,8,38,0,0,0,0,56,38923.0,2,29,36,2,2,1,1,11,32,12.362,0,0,0
24262,37,10,37,0,0,0,0,49,38875.0,3,21,24,3,0,3,2,6,44,10.034,0,0,0
24263,28,0,28,1,0,0,0,56,38867.0,2,-6,0,2,0,0,0,17,25,0.0,1,1,1
24266,26,0,26,0,0,1,0,53,38927.0,4,40,48,2,2,3,2,11,35,10.038,0,0,0
24266,26,0,26,0,0,1,0,53,38927.0,4,40,48,2,2,3,2,11,35,10.038,0,0,0
24284,42,15,42,1,0,0,0,49,38930.0,6,31,36,3,1,2,1,11,38,9.099,0,0,0
24284,42,15,42,1,0,0,0,49,38930.0,6,31,36,3,1,2,1,11,38,9.099,0,0,0
24290,34,6,34,0,0,0,0,68,38903.0,7,-5,0,0,0,0,0,11,19,0.0,1,1,1
24298,41,9,41,1,0,0,0,48,38937.0,2,40,48,3,1,5,3,8,42,13.839,0,0,0
24303,37,6,37,0,0,0,0,44,38852.0,6,32,36,4,1,2,2,12,43,8.422,0,0,0
24306,31,3,31,1,0,0,0,54,38889.0,6,27,36,2,0,0,0,9,35,0.0,1,1,1
24308,48,17,48,0,0,0,0,50,38873.0,5,21,24,3,0,6,3,8,41,12.092,0,0,0
24309,36,5,36,0,0,0,0,51,38859.0,5,12,24,3,1,0,0,8,39,0.0,1,1,1
24320,36,4,36,0,0,0,0,38,38920.0,3,22,24,5,0,4,2,8,52,8.945,0,0,0
24320,36,4,36,0,0,0,0,38,38920.0,3,22,24,5,0,4,2,8,52,8.945,0,0,0
24327,33,2,33,1,0,0,0,70,38872.0,3,27,36,0,1,0,0,7,22,0.0,1,1,1
24343,33,7,33,0,0,0,0,53,38916.0,5,-4,0,2,0,0,0,11,35,0.0,1,1,1
24345,43,16,43,0,0,0,0,46,38859.0,6,16,24,4,0,0,0,10,43,0.0,1,1,1
24359,26,0,26,0,0,0,0,64,38853.0,2,33,36,1,1,0,0,7,27,0.0,1,1,1
24367,30,1,30,1,0,0,0,64,38876.0,7,32,36,1,0,0,0,7,28,0.0,1,1,1
24376,32,3,32,0,0,0,0,50,38898.0,7,24,36,3,1,0,0,8,41,0.0,1,1,1
24391,27,0,27,0,0,0,0,58,38938.0,4,22,24,1,0,5,19,6,35,26.517,0,0,0
24396,39,14,39,0,0,0,0,52,38897.0,2,29,36,3,3,4,1,16,31,7.527,0,0,0
24403,44,13,44,0,0,0,0,60,38934.0,2,22,24,1,0,3,1,7,31,7.582000000000001,0,0,0
24411,31,5,31,0,0,0,0,64,38887.0,3,29,36,1,0,5,29,7,27,36.066,0,0,0
24424,48,22,48,1,0,0,0,61,38872.0,3,22,24,1,1,3,1,10,27,8.466000000000001,0,0,0
24430,30,3,30,0,0,0,0,71,38924.0,5,12,24,0,1,0,0,11,17,0.0,1,1,1
24430,30,3,30,0,0,0,0,71,38924.0,5,12,24,0,1,0,0,11,17,0.0,1,1,1
24434,27,0,27,1,0,0,0,54,38919.0,7,28,36,2,0,0,0,11,33,0.0,1,1,1
24434,27,0,27,1,0,0,0,54,38919.0,7,28,36,2,0,0,0,11,33,0.0,1,1,1
24436,12,0,12,0,0,0,0,57,38892.0,6,-4,0,2,1,0,0,8,34,0.0,1,1,1
24441,40,5,40,0,0,0,0,66,38922.0,3,7,12,0,2,4,3,11,21,10.462,0,0,0
24452,39,7,39,0,0,0,0,43,38884.0,4,-6,0,4,1,0,0,17,38,0.0,1,1,1
24453,38,5,38,1,0,1,0,63,38898.0,5,27,36,1,5,5,2,5,31,10.569,0,0,0
24455,24,0,24,1,0,0,0,52,38931.0,7,37,48,3,0,3,2,3,43,11.425999999999998,0,0,0
24468,41,16,41,1,0,0,0,42,38884.0,7,22,24,4,2,3,3,9,47,9.672,0,0,0
24479,18,0,18,1,0,0,0,48,38994.0,5,-4,0,3,3,0,0,12,38,0.0,1,1,1
24479,18,0,18,1,0,0,0,48,38994.0,5,-4,0,3,3,0,0,12,38,0.0,1,1,1
24486,35,8,35,1,0,0,0,47,38970.0,7,8,12,4,7,0,0,18,34,0.0,1,0,0
24494,46,13,46,1,0,0,0,40,38978.0,2,12,24,5,1,0,0,12,47,0.0,1,1,1
24496,42,11,42,0,0,0,0,48,38992.0,2,13,24,3,0,3,1,14,36,8.599,0,0,0
24506,27,0,27,1,0,0,0,64,39038.0,7,21,24,1,2,0,0,12,23,0.0,1,1,1
24508,64,35,64,0,0,0,0,54,38999.0,3,10,12,2,2,0,0,5,40,0.0,1,1,1
24509,30,1,30,1,0,0,0,50,39035.0,3,18,24,3,1,2,1,14,34,11.095999999999998,0,0,0
24509,30,1,30,1,0,0,0,50,39035.0,3,18,24,3,1,2,1,14,34,11.095999999999998,0,0,0
24514,49,22,49,0,0,0,0,63,39024.0,6,9,12,1,3,0,0,12,24,0.0,1,1,1
24517,37,7,37,0,0,0,0,48,38963.0,5,12,24,4,0,1,1,13,37,7.757000000000001,0,0,0
24524,28,0,28,1,0,0,0,66,38968.0,6,35,48,0,0,3,2,7,25,12.568,0,0,0
24527,50,21,50,0,0,0,0,68,38975.0,2,15,24,0,1,0,0,11,20,0.0,1,1,1
24535,31,2,31,0,0,0,0,26,39032.0,3,26,36,7,1,1,1,19,54,12.482,0,0,0
24537,45,14,45,0,0,0,0,61,39002.0,5,19,24,1,5,0,0,12,26,0.0,1,1,1
24539,44,16,44,1,0,0,0,62,38991.0,3,-4,0,1,1,0,0,7,30,0.0,1,1,1
24542,36,12,36,0,0,0,0,51,39002.0,7,8,12,3,1,0,0,7,41,0.0,1,1,1
24547,31,7,31,1,0,0,0,49,39024.0,4,26,36,3,1,4,2,11,39,9.098,0,0,0
24552,35,7,35,0,0,0,0,56,39021.0,7,-2,0,2,0,0,0,9,33,0.0,1,1,1
24570,56,24,56,1,0,0,0,49,39021.0,5,17,24,3,0,0,0,10,39,0.0,1,1,1
24576,27,0,27,1,0,0,0,57,39016.0,3,-1,0,2,0,0,0,15,27,0.0,1,1,1
24578,47,14,47,1,0,0,0,72,39019.0,4,17,24,0,3,0,0,10,17,0.0,1,1,1
24594,39,6,39,1,0,1,0,65,38997.0,7,39,48,0,3,0,0,5,29,0.0,1,0,0
24595,41,12,41,0,0,0,0,55,39040.0,3,41,48,2,1,0,0,15,29,0.0,1,1,1
24607,55,26,55,0,0,1,0,49,39011.0,2,31,36,3,1,0,0,21,29,0.0,1,1,1
